PAYMENT_ID,ID_GINR_REQUEST,ID_CHANGE_REQUEST,TRANS_ID,PAYMENT_STATUS,FAILURE_ROOT_CAUSE,ACCOUNT_TYPE,ACCOUNT_NUMBER,TOTAL_AMOUNT,SS_FEE,FIS_FEE,ANALYSIS_FEE,AUTHORIZATION,DATE_PAID,PAYER_NAME,CITY,STATE,PRIOR_ATTEMPTS_SAME_REQUEST,TOTAL_FAILURES_SAME_CARD,GINR_REQUEST_ID,PROJECT_NAME,ID_APPLICATION_STATUS,ID_PROJECT_TYPE,ID_FUEL_TYPE,ID_APPLICATION_SIZE,MAX_GEN_MW,POI_VOLTAGE,SUBMIT_DATE,FIS_FEE_PAID,SS_FEE_PAID,ANALYSIS_FEE_PAID,DAYS_SUBMIT_TO_PAY,CHANGE_REQUEST_TYPE,ERCOT_ACCEPTED,ERCOT_COMMENT
10081,16588,251,50856383728,FAILED,NETWORK_TIMEOUT,eCheck,XXXX2048,40185.07,20479.48,7647.55,12058.04,N9763I,12-Apr-23 12.00.00 AM,Adam Hernandez,Chicago,AZ,1,12,11306,BatteryMax,APR,UPG,WND,SM,25.14,230,06-Mar-23,0,0,0,37,Voltage Change,Y,Payment processed successfully
10082,11157,909,73794371805,SUCCESS,AUTHORIZED,Discover,XXXX2475,5706.65,1618.37,2546.85,1541.43,AYK0TF,06-Feb-25 12.00.00 AM,Tommy Garcia,Chicago,IL,3,2,10746,ERCOT Solar,APR,UPG,SOL,SM,348.41,345,11-Dec-24,1,0,1,57,,,
10083,11463,,75935616637,FAILED,ECHECK_NOT_SUPPORTED,AmericanExpress,XXXX7833,8244.35,2079.86,1801.21,4363.28,XNYCCE,29-Nov-25 12.00.00 AM,Jessica Farrell,Moab,CO,4,7,16662,BatteryMax,APR,NS,WND,LG,377.67,345,11-Nov-25,1,1,0,18,Voltage Change,N,Retry required
10084,9744,459,65672632246,FAILED,ECHECK_NOT_SUPPORTED,AmericanExpress,XXXX9922,20094.5,11963.14,2016.51,6114.85,RYC8US,08-Aug-24 12.00.00 AM,Jessica Murphy,Moab,NY,5,0,17345,SolarEdge,PLN,UPG,SOL,SM,23.41,115,10-Jul-24,0,0,0,29,,,
10085,17949,,59323191019,SUCCESS,AUTHORIZED,Visa,XXXX7546,22114.21,6001.1,5740.39,10372.72,ZRWY3N,07-Oct-25 12.00.00 AM,Bobby Patton,Houston,CO,4,12,15190,BatteryMax,SUB,UPG,BAT,LG,341.71,69,17-Aug-25,0,0,0,51,Capacity Update,Y,Bank verification pending
10086,11656,,85072502208,SUCCESS,AUTHORIZED,MasterCard,XXXX8006,49138.94,19772.67,10375.34,18990.93,EJ4I7F,27-Jan-26 12.00.00 AM,John Williams,Dallas,NY,1,6,9471,ERCOT Solar,APR,NS,BIO,LG,158.43,69,27-Dec-25,1,1,1,31,,Y,Retry required
10087,15457,,62173114911,SUCCESS,AUTHORIZED,Visa,XXXX4400,26370.26,6906.69,11887.17,7576.4,272DZA,21-Oct-23 12.00.00 AM,Thomas Young,Houston,TX,4,19,12437,GreenGrid,APR,NS,SOL,SM,86.32,138,18-Oct-23,0,0,1,3,Ownership Change,N,Bank verification pending
10088,19824,737,63103653953,SUCCESS,AUTHORIZED,eCheck,XXXX5722,8285.93,3769.22,2124.29,2392.42,E2Z69H,15-Jul-23 12.00.00 AM,Michelle White,Denver,NY,3,15,18450,Claire BESS,PLN,UPG,SOL,LG,433.26,345,14-Jun-23,0,1,1,31,Voltage Change,,Retry required
10089,13772,978,87880700181,SUCCESS,AUTHORIZED,AmericanExpress,XXXX2342,25999.33,11041.86,5636.01,9321.46,OEHN0Y,06-Sep-24 12.00.00 AM,Lisa Reynolds,Seattle,CO,0,10,10502,Claire BESS,PLN,UPG,SOL,SM,23.62,345,15-Jul-24,0,1,1,53,Capacity Update,,Payment processed successfully
10090,18791,,40867084743,SUCCESS,AUTHORIZED,Discover,XXXX9063,26470.76,15319.12,8801.89,2349.75,W1E1Z5,05-Feb-24 12.00.00 AM,William Davis,Dallas,TX,3,20,12037,GreenGrid,SUB,NS,SOL,MD,232.15,230,08-Dec-23,0,1,0,59,,N,
10091,15646,942,81136037600,SUCCESS,AUTHORIZED,eCheck,XXXX3510,28107.89,10598.89,6363.22,11145.78,Z6WTX8,02-Mar-24 12.00.00 AM,Laurie Carlson,Austin,AZ,1,1,13893,WindFlow,APR,NS,WND,LG,373.83,138,01-Feb-24,0,0,1,30,Voltage Change,,Retry required
10092,11281,547,62822099131,SUCCESS,AUTHORIZED,Visa,XXXX1612,27675.6,7023.06,10095.43,10557.11,QZT266,08-Jul-24 12.00.00 AM,Susan Montoya,Austin,IL,0,10,12008,ERCOT Solar,PLN,UPG,BAT,MD,279.68,115,11-May-24,1,0,0,58,Voltage Change,,Bank verification pending
10093,14150,,77357972855,SUCCESS,AUTHORIZED,MasterCard,XXXX1252,14693.52,4071.73,3186.32,7435.47,IIFLDX,08-Apr-26 12.00.00 AM,Derek Gillespie,Austin,FL,2,0,16705,ERCOT Solar,SUB,NS,BAT,MD,277.76,69,21-Mar-26,1,0,1,18,Capacity Update,,Retry required
10094,13194,880,81188097878,SUCCESS,AUTHORIZED,MasterCard,XXXX1470,23636.5,11491.8,2384.69,9760.01,VQRNFM,25-Sep-23 12.00.00 AM,Megan Bowman,Dallas,CO,1,19,14534,SolarEdge,PLN,NS,WND,MD,260.71,230,19-Sep-23,1,0,0,6,,,
10095,15107,,50712810607,SUCCESS,AUTHORIZED,AmericanExpress,XXXX7913,11050.11,3170.84,1312.48,6566.79,JEI4F6,26-Jul-23 12.00.00 AM,Jeffrey Bautista,Chicago,FL,3,20,19630,Claire BESS,PLN,UPG,BAT,LG,221.64,115,02-Jun-23,1,1,1,54,Capacity Update,N,ERCOT accepted
10096,15196,411,88331984483,SUCCESS,AUTHORIZED,Visa,XXXX6399,40254.16,22036.63,13710.49,4507.04,RVYZ3P,21-Dec-25 12.00.00 AM,Anne Mason,Moab,IL,0,13,9881,ERCOT Solar,APR,NS,SOL,MD,232.79,230,08-Dec-25,0,0,0,13,,N,Retry required
10097,17419,,80652390866,FAILED,INSUFFICIENT_FUNDS,Visa,XXXX8168,20783.97,11784.0,7842.24,1157.73,U4DCZW,29-Jul-25 12.00.00 AM,Sheri Hurst,Houston,AZ,5,2,11847,WindFlow,SUB,UPG,BIO,MD,53.43,138,28-Jul-25,1,0,1,1,,Y,
10098,13538,,45223726446,FAILED,CARD_EXPIRED,eCheck,XXXX4822,11811.04,5141.38,5082.69,1586.97,SCIMFO,31-Jan-26 12.00.00 AM,Susan Young,Dallas,CO,5,16,16996,PowerSync,APR,UPG,SOL,MD,153.82,345,13-Dec-25,0,1,1,49,Capacity Update,N,Retry required
10099,13154,330,77347396792,SUCCESS,AUTHORIZED,Discover,XXXX5268,2138.8,879.93,877.39,381.48,POXN9D,06-Dec-25 12.00.00 AM,Kristina Robertson,Dallas,WA,4,11,15310,EnergyPlus,SUB,NS,SOL,SM,405.6,69,28-Oct-25,0,1,0,39,Voltage Change,,Bank verification pending
10100,16748,385,67662403012,SUCCESS,AUTHORIZED,AmericanExpress,XXXX5438,37295.91,20555.34,12941.35,3799.22,MSPR3A,21-Jun-23 12.00.00 AM,Hunter Lucas,Denver,UT,0,6,14077,BatteryMax,SUB,UPG,WND,MD,106.63,138,12-Jun-23,0,1,1,9,Ownership Change,N,
10101,15676,,57699042193,SUCCESS,AUTHORIZED,AmericanExpress,XXXX7172,1510.36,675.19,213.56,621.61,0FYGNW,07-Jul-24 12.00.00 AM,Benjamin Yates,Chicago,NY,1,15,15013,ERCOT Solar,PLN,NS,WND,SM,244.62,230,13-Jun-24,1,1,1,24,,,ERCOT accepted
10102,11036,603,85183739732,FAILED,BANK_DECLINED,MasterCard,XXXX8049,33256.93,16522.1,10321.62,6413.21,594AT4,22-Aug-24 12.00.00 AM,Mrs. Sharon Smith,Denver,TX,1,11,18877,PowerSync,PLN,UPG,BAT,MD,349.23,138,10-Aug-24,0,1,0,12,Ownership Change,N,Payment processed successfully
10103,13947,,55943785740,SUCCESS,AUTHORIZED,eCheck,XXXX4350,20509.33,6642.45,7098.56,6768.32,EELAIP,20-May-23 12.00.00 AM,Michelle Scott,Moab,WA,3,5,14939,GreenGrid,SUB,NS,SOL,MD,212.23,115,07-May-23,1,1,1,13,Voltage Change,,
10104,10487,,41390025814,FAILED,CARD_EXPIRED,MasterCard,XXXX2601,24600.33,10992.94,9024.25,4583.14,4GJZOJ,09-Aug-25 12.00.00 AM,Patrick Le,Miami,UT,2,17,18335,EnergyPlus,APR,UPG,BAT,MD,169.38,138,13-Jul-25,1,1,1,27,Voltage Change,,Payment processed successfully
10105,9516,,81910542276,SUCCESS,AUTHORIZED,Visa,XXXX2541,33641.49,10981.97,11444.75,11214.77,QEO5AN,20-Mar-26 12.00.00 AM,Laura Murphy,Miami,CO,5,8,14730,SolarEdge,SUB,UPG,SOL,LG,300.58,69,22-Feb-26,1,1,0,26,Voltage Change,,Payment processed successfully
10106,10574,,55384338361,SUCCESS,AUTHORIZED,MasterCard,XXXX9427,32755.58,8135.43,7285.41,17334.74,584I37,09-Dec-24 12.00.00 AM,Brooke Elliott,Denver,AZ,1,18,16019,EnergyPlus,PLN,UPG,SOL,SM,495.73,69,06-Nov-24,1,0,1,33,Voltage Change,,ERCOT accepted
10107,12623,,57269002498,SUCCESS,AUTHORIZED,MasterCard,XXXX4896,24249.29,11813.3,3890.42,8545.57,G520N5,20-Jun-24 12.00.00 AM,David Cross,Chicago,FL,0,5,10198,Claire BESS,SUB,UPG,WND,LG,410.46,230,29-May-24,1,0,0,22,,Y,Bank verification pending
10108,19048,107,44771128049,SUCCESS,AUTHORIZED,MasterCard,XXXX7826,48472.81,27891.25,16466.55,4115.01,430POM,10-Jun-23 12.00.00 AM,Stephanie Lee,Moab,FL,1,10,14934,SolarEdge,PLN,UPG,WND,MD,207.55,230,25-May-23,0,0,1,16,Ownership Change,N,ERCOT accepted
10109,13609,148,49994892289,FAILED,BANK_DECLINED,AmericanExpress,XXXX7189,12348.05,2932.06,1707.91,7708.08,AOD6VX,13-Nov-25 12.00.00 AM,Ronnie Myers,Houston,IL,2,10,14525,PowerSync,APR,NS,BIO,LG,22.06,138,12-Oct-25,0,0,1,32,,N,Retry required
10110,16780,,79288362230,SUCCESS,AUTHORIZED,Visa,XXXX8250,14226.69,7241.56,6442.73,542.4,RI8MIY,02-Dec-24 12.00.00 AM,Jessica Lee,Seattle,CA,3,8,18732,GreenGrid,PLN,NS,SOL,MD,109.74,345,25-Nov-24,0,1,1,7,Capacity Update,,Bank verification pending
10111,16719,,78923294850,SUCCESS,AUTHORIZED,Visa,XXXX4694,26116.77,15440.37,2959.41,7716.99,9KHUQF,15-Jan-25 12.00.00 AM,Jennifer Simmons,Houston,WA,2,12,13235,BatteryMax,SUB,NS,SOL,SM,15.56,230,07-Jan-25,1,1,1,8,Ownership Change,,Bank verification pending
10112,14405,,84884376255,SUCCESS,AUTHORIZED,Discover,XXXX3822,36401.88,8694.13,5017.91,22689.84,7G52GE,11-Apr-25 12.00.00 AM,Timothy Medina,Denver,IL,1,6,12122,Claire BESS,PLN,NS,SOL,LG,288.13,345,17-Mar-25,0,0,0,25,Capacity Update,Y,Bank verification pending
10113,16500,121,80330777883,SUCCESS,AUTHORIZED,eCheck,XXXX2887,6573.19,3347.6,696.87,2528.72,QHJ9W9,24-Dec-23 12.00.00 AM,Joanna Martinez,Seattle,AZ,4,14,18892,ERCOT Solar,APR,NS,WND,MD,426.36,230,20-Dec-23,0,1,1,4,Ownership Change,N,Payment processed successfully
10114,19420,,81649727655,SUCCESS,AUTHORIZED,eCheck,XXXX2394,47942.7,12854.79,14914.88,20173.03,QY3OTG,22-Mar-24 12.00.00 AM,Sara Gray,Miami,GA,3,0,11038,GreenGrid,APR,UPG,SOL,MD,139.96,230,22-Mar-24,1,1,0,0,,,Payment processed successfully
10115,10606,,75752854276,FAILED,INSUFFICIENT_FUNDS,AmericanExpress,XXXX9031,43188.82,17827.45,12691.23,12670.14,4ZR6GA,28-Nov-24 12.00.00 AM,John Thornton,Chicago,WA,5,0,11635,BatteryMax,PLN,UPG,BIO,LG,315.04,230,14-Nov-24,1,0,1,14,Voltage Change,Y,ERCOT accepted
10116,10241,,79896737310,SUCCESS,AUTHORIZED,Discover,XXXX7560,28539.7,7774.97,6080.72,14684.01,RUIP0O,07-Nov-24 12.00.00 AM,Jake Johnson,Miami,NY,0,17,16092,EnergyPlus,APR,NS,SOL,LG,89.81,69,17-Sep-24,0,1,1,51,Capacity Update,,Bank verification pending
10117,17637,187,45980736785,SUCCESS,AUTHORIZED,eCheck,XXXX1179,41077.41,20909.37,15136.6,5031.44,5I0CN6,17-May-23 12.00.00 AM,Christopher Olson,Dallas,UT,5,9,15893,Claire BESS,SUB,NS,BIO,MD,163.88,115,13-Apr-23,0,1,1,34,Ownership Change,N,Retry required
10118,11452,,46434635363,FAILED,ECHECK_NOT_SUPPORTED,Discover,XXXX6525,32389.89,10641.63,7036.98,14711.28,5JYL9X,16-Mar-23 12.00.00 AM,Erica Holland,Miami,IL,4,3,9798,PowerSync,PLN,NS,BIO,SM,300.7,115,25-Feb-23,1,1,1,19,Ownership Change,N,Bank verification pending
10119,10077,,87938626780,SUCCESS,AUTHORIZED,Discover,XXXX6517,9816.05,2583.55,1001.62,6230.88,1WHZTN,17-Oct-25 12.00.00 AM,Michael Villa Jr.,Moab,AZ,1,15,11738,EnergyPlus,SUB,UPG,BIO,LG,470.64,69,29-Sep-25,1,1,1,18,Voltage Change,N,Payment processed successfully
10120,9062,682,79673938708,FAILED,BANK_DECLINED,Visa,XXXX2158,25977.64,12944.98,9581.33,3451.33,DKFQUR,19-Apr-25 12.00.00 AM,Brittany Campbell,Chicago,IL,3,2,14695,ERCOT Solar,SUB,UPG,BIO,LG,3.05,138,24-Feb-25,0,1,0,54,Capacity Update,,Bank verification pending
10121,12058,340,83988686540,FAILED,INSUFFICIENT_FUNDS,Discover,XXXX7300,13733.8,4110.87,1725.84,7897.09,IQYT48,21-Feb-24 12.00.00 AM,Allison Green,Miami,FL,2,8,17087,EnergyPlus,PLN,NS,WND,LG,435.47,230,27-Dec-23,1,1,0,56,Capacity Update,Y,Bank verification pending
10122,11285,460,56849990411,SUCCESS,AUTHORIZED,Visa,XXXX4691,20324.02,5161.47,4167.39,10995.16,ZBO3XR,30-Jan-23 12.00.00 AM,Robert Harrison,Houston,CO,4,17,11020,WindFlow,APR,NS,BAT,MD,25.09,345,21-Jan-23,1,0,0,9,,N,
10123,11347,,70056397304,FAILED,INVALID_ACCOUNT,MasterCard,XXXX9739,35427.64,8857.51,13049.65,13520.48,DNF6LX,06-Apr-24 12.00.00 AM,Sarah Lewis,Miami,CA,5,18,12044,GreenGrid,PLN,UPG,BAT,LG,152.14,230,02-Mar-24,0,1,1,35,Ownership Change,,Payment processed successfully
10124,10154,,52288013963,SUCCESS,AUTHORIZED,Discover,XXXX4285,19597.36,11144.45,4624.8,3828.11,QEX73R,06-Jun-25 12.00.00 AM,Dustin Norman,Chicago,FL,3,16,11762,PowerSync,SUB,NS,WND,LG,94.8,115,05-Jun-25,0,1,1,1,Ownership Change,,Payment processed successfully
10125,12936,324,56497967344,FAILED,ECHECK_NOT_SUPPORTED,AmericanExpress,XXXX2499,47373.89,10915.98,23103.73,13354.18,DU84WR,10-Dec-23 12.00.00 AM,Krista Underwood,Austin,WA,1,7,10851,BatteryMax,PLN,UPG,BAT,MD,303.69,138,23-Oct-23,1,0,1,48,,,ERCOT accepted
10126,18299,,42511476171,SUCCESS,AUTHORIZED,MasterCard,XXXX8657,8136.34,4340.66,2208.56,1587.12,DMA7BG,14-Jan-25 12.00.00 AM,Philip Williams,Austin,AZ,0,18,15082,ERCOT Solar,SUB,UPG,BAT,MD,159.1,115,25-Nov-24,1,1,0,50,,,
10127,13946,273,88413465335,FAILED,BANK_DECLINED,Discover,XXXX7689,32463.59,11933.51,8011.1,12518.98,IN98D4,31-Aug-25 12.00.00 AM,David Padilla,Dallas,WA,0,8,9747,PowerSync,SUB,UPG,BIO,SM,239.82,138,06-Jul-25,1,0,0,56,,N,
10128,9216,,79652144986,SUCCESS,AUTHORIZED,Discover,XXXX8723,35066.14,14446.58,5792.68,14826.88,BQX8KO,21-Apr-24 12.00.00 AM,Deborah Fuller,Seattle,CA,1,1,11518,ERCOT Solar,SUB,UPG,BAT,LG,414.23,230,08-Mar-24,0,1,0,44,,N,Payment processed successfully
10129,16197,986,89213057994,SUCCESS,AUTHORIZED,eCheck,XXXX5887,43084.18,16580.1,8922.34,17581.74,7WHKYU,02-Feb-25 12.00.00 AM,Emily Jones,Dallas,GA,3,8,12921,SolarEdge,SUB,NS,BAT,MD,386.65,230,28-Dec-24,0,1,0,36,Voltage Change,N,Bank verification pending
10130,19621,,85765699112,FAILED,BANK_DECLINED,Discover,XXXX7401,14664.38,7698.58,7129.8,-164.0,O9CCVH,09-May-26 12.00.00 AM,Carl Valenzuela,Moab,WA,1,14,9236,WindFlow,APR,NS,SOL,LG,363.11,138,07-Apr-26,0,0,0,32,Voltage Change,,ERCOT accepted
10131,13945,134,62629405931,FAILED,NETWORK_TIMEOUT,eCheck,XXXX8466,14112.68,4975.18,1605.77,7531.73,IEK78Z,11-Jul-24 12.00.00 AM,Kaitlyn Wright,Dallas,WA,4,16,12041,PowerSync,SUB,UPG,SOL,MD,290.66,138,25-Jun-24,0,0,1,16,Voltage Change,,
10132,19355,677,41470949197,FAILED,INVALID_ACCOUNT,Visa,XXXX4094,43015.77,18836.25,4530.08,19649.44,BS5ZTZ,18-Jul-23 12.00.00 AM,Thomas Logan,Miami,AZ,1,15,16809,EnergyPlus,APR,NS,WND,SM,164.72,345,10-Jul-23,1,1,0,8,Voltage Change,,Retry required
10133,19695,,44035017629,SUCCESS,AUTHORIZED,Visa,XXXX5379,46938.95,13801.25,21784.5,11353.2,FQVDTR,27-Aug-25 12.00.00 AM,Glenda Wells,Dallas,UT,2,20,19694,ERCOT Solar,APR,UPG,SOL,SM,12.96,230,17-Jul-25,1,1,1,41,,Y,Bank verification pending
10134,11158,,46910211420,SUCCESS,AUTHORIZED,Visa,XXXX3229,19505.62,9408.47,5132.46,4964.69,VMGYZ4,29-May-23 12.00.00 AM,James Rosales,Moab,FL,2,18,17567,PowerSync,APR,NS,BIO,SM,451.62,138,17-May-23,1,1,1,12,,,Payment processed successfully
10135,11813,641,81619647068,SUCCESS,AUTHORIZED,Discover,XXXX3373,22859.41,8584.17,8454.02,5821.22,YUYFMV,19-Jul-23 12.00.00 AM,Tiffany Sanchez,Miami,UT,0,19,13455,GreenGrid,APR,NS,BIO,MD,148.16,138,18-Jul-23,0,1,0,1,Ownership Change,Y,Bank verification pending
10136,17792,733,49430910527,FAILED,CARD_EXPIRED,AmericanExpress,XXXX6261,26018.51,10027.68,4186.14,11804.69,303CED,09-Oct-23 12.00.00 AM,Theresa Marsh,Denver,NY,3,4,11108,BatteryMax,PLN,NS,SOL,LG,200.72,345,17-Sep-23,0,0,1,22,,,Retry required
10137,11447,,51902313592,SUCCESS,AUTHORIZED,Visa,XXXX1570,45313.22,10486.46,11397.53,23429.23,5EUZQO,30-Jan-26 12.00.00 AM,Sean Perez,Houston,CA,2,19,11454,BatteryMax,SUB,UPG,SOL,LG,349.97,230,13-Dec-25,1,1,1,48,Voltage Change,N,Retry required
10138,12376,,49458902530,FAILED,INVALID_ACCOUNT,AmericanExpress,XXXX8445,2801.1,1630.33,868.54,302.23,IC6FKJ,05-Aug-25 12.00.00 AM,Amanda Acosta,Seattle,FL,2,1,17960,PowerSync,SUB,NS,BAT,LG,19.1,138,25-Jun-25,1,1,1,41,Capacity Update,,ERCOT accepted
10139,13682,,47084261023,FAILED,INSUFFICIENT_FUNDS,MasterCard,XXXX6460,22194.58,7653.72,9971.11,4569.75,LNG3MG,01-Nov-24 12.00.00 AM,Eric Beard,Austin,FL,1,19,13837,ERCOT Solar,SUB,NS,SOL,SM,62.41,345,25-Sep-24,1,0,0,37,Capacity Update,N,Payment processed successfully
10140,18436,,86724893758,SUCCESS,AUTHORIZED,Visa,XXXX4296,40386.6,19125.15,9746.43,11515.02,YM5HTF,07-Jul-25 12.00.00 AM,Karen Roberts,Houston,CO,4,5,15486,GreenGrid,PLN,NS,WND,SM,256.1,115,22-Jun-25,1,1,0,15,Voltage Change,N,ERCOT accepted
10141,13487,,58387900698,SUCCESS,AUTHORIZED,eCheck,XXXX6039,46530.2,11614.34,8136.24,26779.62,BTIMJ7,09-Aug-23 12.00.00 AM,Michelle Whitehead,Chicago,AZ,1,18,13117,ERCOT Solar,PLN,NS,SOL,LG,40.25,115,29-Jul-23,1,1,0,11,Capacity Update,,Bank verification pending
10142,15274,,84811695782,FAILED,CARD_EXPIRED,Discover,XXXX3407,2551.16,1048.42,737.59,765.15,6UKNJ8,13-Nov-23 12.00.00 AM,Matthew Smith,Miami,GA,0,18,15633,GreenGrid,SUB,UPG,SOL,MD,102.84,345,06-Nov-23,1,0,1,7,,N,Payment processed successfully
10143,17143,978,65901729450,FAILED,INSUFFICIENT_FUNDS,AmericanExpress,XXXX6194,48356.7,18337.15,18712.1,11307.45,EV2R1Z,06-Jul-25 12.00.00 AM,William Johnson,Austin,IL,0,19,14385,WindFlow,PLN,UPG,SOL,MD,154.93,115,19-May-25,1,0,1,48,Voltage Change,Y,Retry required
10144,13727,344,46149058616,SUCCESS,AUTHORIZED,MasterCard,XXXX2048,47319.48,12035.9,11538.6,23744.98,AZJCA7,24-Dec-25 12.00.00 AM,Zachary Fields,Seattle,FL,5,3,9879,EnergyPlus,SUB,NS,BAT,MD,385.14,69,13-Dec-25,0,1,0,11,Capacity Update,Y,ERCOT accepted
10145,18874,406,46688014785,SUCCESS,AUTHORIZED,Visa,XXXX1954,3703.83,1815.96,1628.33,259.54,F87XBO,25-Dec-25 12.00.00 AM,Sandra Castillo,Miami,CA,1,14,17815,PowerSync,APR,NS,SOL,MD,113.37,230,09-Dec-25,0,0,0,16,Capacity Update,N,Bank verification pending
10146,9656,355,55185507476,FAILED,NETWORK_TIMEOUT,AmericanExpress,XXXX2406,46255.49,21957.47,20283.35,4014.67,KUZBLY,29-Apr-23 12.00.00 AM,Carolyn Herman,Miami,CO,0,5,16392,EnergyPlus,PLN,UPG,SOL,MD,257.81,69,25-Apr-23,0,0,1,4,,,
10147,10201,,76825296237,FAILED,CARD_EXPIRED,Visa,XXXX8262,49341.88,22873.58,7476.68,18991.62,6HXL4A,14-May-26 12.00.00 AM,Michelle Cisneros,Denver,CO,4,1,15654,Claire BESS,PLN,UPG,WND,SM,205.85,345,02-Apr-26,1,0,1,42,,Y,Bank verification pending
10148,16252,447,80790074999,FAILED,BANK_DECLINED,AmericanExpress,XXXX1989,46562.81,19536.01,10113.53,16913.27,PQX6I8,18-Jan-26 12.00.00 AM,David Matthews DDS,Houston,TX,1,3,11169,SolarEdge,APR,UPG,BIO,LG,293.48,115,07-Dec-25,0,0,0,42,Capacity Update,Y,ERCOT accepted
10149,15274,385,45209986741,FAILED,NETWORK_TIMEOUT,MasterCard,XXXX5350,24864.05,7055.24,9645.18,8163.63,L8Z66M,18-Apr-26 12.00.00 AM,Robert Martin,Austin,CO,2,13,13860,ERCOT Solar,PLN,UPG,BAT,MD,490.14,138,25-Mar-26,1,1,0,24,Capacity Update,N,
10150,11764,,76771489882,FAILED,ECHECK_NOT_SUPPORTED,Visa,XXXX5680,31658.26,16309.27,13743.61,1605.38,CJPX9U,05-Apr-25 12.00.00 AM,Edward Miller,Miami,IL,3,13,14808,GreenGrid,PLN,NS,BAT,LG,446.94,69,31-Mar-25,1,1,0,5,Ownership Change,Y,Retry required
10151,14873,,58785105909,FAILED,INSUFFICIENT_FUNDS,Discover,XXXX5372,9701.26,2749.52,3898.25,3053.49,JNALJO,27-Mar-24 12.00.00 AM,Timothy Jones,Austin,GA,3,10,19293,WindFlow,SUB,NS,BAT,SM,228.46,345,19-Feb-24,0,1,0,37,,,Bank verification pending
10152,15842,,88668114324,SUCCESS,AUTHORIZED,MasterCard,XXXX2093,16404.29,4250.74,5460.78,6692.77,2MN4SR,14-Feb-23 12.00.00 AM,Kathy Shah,Denver,AZ,1,9,15259,EnergyPlus,APR,NS,WND,LG,100.01,230,30-Jan-23,0,1,1,15,Voltage Change,Y,Retry required
10153,16064,188,70303819243,SUCCESS,AUTHORIZED,MasterCard,XXXX4754,25134.64,5769.09,6358.39,13007.16,KWNM5C,19-Apr-25 12.00.00 AM,Lauren Everett,Houston,NY,5,19,15147,PowerSync,PLN,NS,BIO,SM,98.2,345,11-Apr-25,0,0,1,8,Capacity Update,Y,Bank verification pending
10154,10504,,43617733339,FAILED,ECHECK_NOT_SUPPORTED,Visa,XXXX4561,29786.03,9716.17,7081.75,12988.11,RJLHR4,10-Jun-25 12.00.00 AM,Erica Potts,Austin,WA,2,0,18780,Claire BESS,SUB,NS,BIO,SM,260.55,69,23-Apr-25,1,0,1,48,Capacity Update,Y,Retry required
10155,11550,478,68020973507,FAILED,INVALID_ACCOUNT,Discover,XXXX5302,31009.04,14280.18,5204.08,11524.78,RVELLR,04-Oct-25 12.00.00 AM,Drew Brown,Moab,CO,0,12,16001,SolarEdge,SUB,UPG,SOL,SM,304.49,138,19-Aug-25,1,0,0,46,Voltage Change,N,Retry required
10156,19077,,61144848161,SUCCESS,AUTHORIZED,Discover,XXXX7784,23692.46,7974.13,7947.87,7770.46,JR8TPR,09-Mar-25 12.00.00 AM,Danielle Gonzales,Denver,WA,5,13,10171,WindFlow,APR,UPG,WND,MD,306.2,69,04-Feb-25,0,0,1,33,Voltage Change,Y,
10157,16577,,69954552366,SUCCESS,AUTHORIZED,Visa,XXXX8666,37053.54,21924.0,3883.22,11246.32,3DOD5L,25-May-24 12.00.00 AM,Chelsea Baker,Miami,WA,5,14,12950,ERCOT Solar,PLN,UPG,BIO,SM,202.28,345,11-Apr-24,1,1,0,44,Voltage Change,N,Payment processed successfully
10158,13107,,48479548949,SUCCESS,AUTHORIZED,Discover,XXXX4763,7994.06,4109.63,1216.98,2667.45,CP18L6,30-Dec-25 12.00.00 AM,Jason Pope,Austin,UT,3,18,19272,PowerSync,SUB,UPG,BIO,LG,68.25,230,08-Dec-25,0,1,0,22,Capacity Update,Y,Bank verification pending
10159,12838,652,58911564106,FAILED,INVALID_ACCOUNT,AmericanExpress,XXXX4980,42770.68,10672.72,11249.65,20848.31,YNAU4N,11-Jul-23 12.00.00 AM,Bailey Hobbs,Seattle,AZ,1,3,19163,PowerSync,PLN,NS,BAT,MD,62.42,138,04-Jun-23,0,1,0,37,Capacity Update,N,Bank verification pending
10160,10074,,61795055930,FAILED,INVALID_ACCOUNT,MasterCard,XXXX2695,7281.8,1906.72,742.88,4632.2,4NUE37,19-Apr-23 12.00.00 AM,Shawn Bartlett,Dallas,CA,4,2,16119,SolarEdge,SUB,NS,BIO,MD,184.85,115,09-Mar-23,1,1,0,41,Ownership Change,N,Bank verification pending
10161,13520,,40738518321,FAILED,INVALID_ACCOUNT,Discover,XXXX8418,21416.66,7512.33,4849.27,9055.06,OQ9K0E,25-Sep-24 12.00.00 AM,Harold Arnold,Moab,NY,5,11,11563,BatteryMax,PLN,NS,BAT,MD,46.7,230,29-Jul-24,0,0,1,58,Ownership Change,N,ERCOT accepted
10162,13595,,40863250910,SUCCESS,AUTHORIZED,eCheck,XXXX6213,48413.91,22390.34,15989.07,10034.5,REPKN5,13-Apr-23 12.00.00 AM,Brian Williams,Dallas,AZ,1,14,11379,WindFlow,APR,UPG,SOL,LG,306.37,230,14-Mar-23,1,0,0,30,Ownership Change,N,
